Sehir,Sube_Adi,Adres,Place_ID
Balıkesir,BIM,"İTFAİYE, Paşa Alanı, 175. Sk. 2a D:2b, 10020 Karesi/Balıkesir, Türkiye",ChIJbWYyQeD_thQRbbIPArN7WkQ
Balıkesir,Bim,"Paşa Alanı, Serkan Cd. No:59, 10020 Balıkesir Merkez/Balıkesir, Türkiye",ChIJQelIAOL_thQRJHrC3DvDQwM
Balıkesir,BIM,"AVLU YOLU, Atatürk Mah, Bandırma Cd. Yuvam Apt D:75a-75b, 10020 Karesi/Balıkesir, Türkiye",ChIJEbtjcff_thQRrABpL33WAwY
Balıkesir,Bim,"Toygar, 297. Sk. No:48, 10020 Balıkesir Merkez/Balıkesir, Türkiye",ChIJAZhEAAD_thQRfGDZrgSsyCY
Balıkesir,Bim Sefaköy Şubesi,"Maltepe, 233. Sk., 10020 Karesi/Balıkesir, Türkiye",ChIJN9wVpXX_thQRypoWN6_NQ-M
Bilecik,Bim Bahçelievler Şubesi,"Bahçelievler, İstiklal Cd. No:57, 11000 Bilecik Merkez/Bilecik, Türkiye",ChIJQZvEFIibyxQRqmYDU2Ra3JQ
Bilecik,BIM,"Bahçelievler, Çarşı Sk. No: 11/A, 11000 Bilecik Merkez/Bilecik, Türkiye",ChIJG_itD_-PyxQRGt_emwSSUUU
Bilecik,Bim,"Gazipaşa, Tevfik Bey Cd. 36 A, 11000 Bilecik Merkez/Bilecik, Türkiye",ChIJAwCDXFPxyxQRfzAVdm2vDMA
Bilecik,Bim,"Bahçelievler, Uzun Sk. No:2/ABCD, 11000 Bilecik Merkez/Bilecik, Türkiye",ChIJj4mZuv-PyxQRnq6x-3xgUww
Bilecik,Bim,"Gazipaşa, 11110 Bilecik Merkez/Bilecik, Türkiye",ChIJd4druOaPyxQRlj0DH6kfVFo
Bilecik,Bim,"Bahçelievler, İstiklal Cd. 24-32, 11000 Bilecik Merkez/Bilecik, Türkiye",ChIJC61kMKuayxQRZJgSsQq-I5g
Bilecik,BIM,"Mevkii Hekimoğlu Konutları, Süleymaniye, Altı Bağımsız No:24-28, 11230 Ahmetpınar/Bilecik Merkez/Bilecik, Türkiye",ChIJ-Q_QwUuMyxQR_k1VP2u-lfc
Bilecik,BIM,"Ertuğrulgazi, Ormancılar Sk. No:7/2, 11100 Bilecik Merkez/Bilecik, Türkiye",ChIJg4ZIyiOPyxQRGlnLAnJwilQ
Bingöl,Bim Toptan Fiyatina Perakende Satiş,"Kültür, Oğuzhan Cd. Sıtkı Aybek apt No:27 D:61/A, 12000 Bingöl Merkez/Bingöl, Türkiye",ChIJDy7RLL3Pc0ARiemvuPTBRls
Bingöl,Bim,"Muratgazi Apt, Bahçelievler, Emniyet Cd. D:14, 12000 Bingöl, Türkiye",ChIJ0QkB5u3Pc0ARXcbg826DDeY
Bingöl,Bim,"İnönü, Park Cd No:13/A-B, 12000 Merkez/Bingöl, Türkiye",ChIJO2Jb1pbPc0ARn-cx7u2IyJo
Bingöl,Bim,"Saray, Çapakçur Cd. No:5/B, 12000 Bingöl, Türkiye",ChIJbUeIt7fPc0ARnRod134haWU
Bingöl,Bim-müftülük Şubesi,"Yenişehir, Sefa Sk., 12000 Bingöl, Türkiye",ChIJva7ZeI3Pc0ARhY0rtLLK6dU
Bingöl,BIM,"KALIUM / CENTER, Recep Tayyip Erdoğan, Palamut Cd. 4b, 12000 Bingöl, Türkiye",ChIJpcuHQ9nPc0ARq-mq_vpBKHQ
Bingöl,Bim,"Şehit Mustafa Gündoğdu, Bülent Arınç Cd. No:32, 12000 Bingöl, Türkiye",ChIJaVu00NbPc0ARzjBBH76teOI
Bingöl,BIM,"Mirzan, Akkoyunlu Sk. 14A, D:14B merkez/Bingöl, Türkiye",ChIJ87gvJpPPc0ARv3UcVxpbiBw
Bingöl,BIM,"İnalı, Kınalı Cd. 30 / A /D, 12000 AYDINSU / MERKEZ/Bingöl, Türkiye",ChIJmTqkeqPPc0ARPxkmdQo_tL0
Bingöl,BIM,"Simani, Battal Gazi Cd. 6 A, 12000 MERKEZ/Bingöl, Türkiye",ChIJLV5CFULOc0ARBTX3u_vnYo4
Bingöl,BIM,"İnönü, Genç Cd. No:40 B D:01, 12000 Bingöl, Türkiye",ChIJS22nNpLPc0ARI6W-SU8GqG8
Bingöl,BIM,"Kültür, Bingöl Cad 36 B, 12010 Bingöl, Türkiye",ChIJ13rinZTPc0AR6jlf-j8t9NI
Bingöl,Bim,"Şehit Mustafa Gündoğdu, Rüya Sk. No:28, 12000 Bingöl, Türkiye",ChIJA7QTEZPPc0ARIdd51zBncX8
Bingöl,Bim,"Şehit Mustafa Gündoğdu, Şht. Mustafa Gündoğdu Cd. No:15/A, 12000 Bingöl, Türkiye",ChIJcx07IKjPc0ARAiAVyl4zFYU
Bitlis,Bim,"Hüsrevpaşa Mah. Ahmet Eren Bulvarı 1.Sok, Zümrütevler Mahallesi, Apt 9-10, Türkiye",ChIJQdQYEVIhDUAR3qO_E_Z2fxc
Bitlis,Bim,"Atatürk, Cumhuriyet Cd., 13000 Bitlis Merkez/Bitlis, Türkiye",ChIJZUev4wEkDUARQRTYnGuRCl8
Bitlis,Bim,"Ahmet Eren bulvarı Beş Minare Mahallesi Toki No:1, Bitlis Merkez/Bitlis, Türkiye",ChIJfasZAO0kDUAROBPRWASxoao
Bitlis,Bim,"Hüsrev Paşa, 1203. Sk. No:4, 13000 Bitlis Merkez/Bitlis, Türkiye",ChIJwZrthHIkDUARB0GVDhrv930
Bitlis,Bim,"Hüsrev Paşa, 13000 Bitlis Merkez/Bitlis, Türkiye",ChIJbzqDzfolDUARMbvPERuZHx8
Bitlis,Bim Toki Şubesi,"Beş Minare, Bitlis TOKİ Konutları, 13000 Koruk/Bitlis Merkez/Bitlis, Türkiye",ChIJjboTVAA7DUARvUKglpppWH8
Bitlis,BIM,"GAZİ BEY MAHALLESİ, BEDİÜZAMAN SAİDİ, KÜRT 1.CADDE NO 17, Bitlis Merkez/Bitlis, Türkiye",ChIJAQAAwPgjDUARjWcc8QJ5Iik
Bitlis,BIM,"Hüsrev Paşa, 1206 SOKAK NO:20, 13000 Bitlis Merkez/Bitlis, Türkiye",ChIJaV-XRmIkDUAR0U6U6dzV89s
Bitlis,BIM,"Atatürk, KÜLTÜR SOKAK NO:1, 13000 Bitlis Merkez/Bitlis, Türkiye",ChIJQdQYEVIhDUARMA9qNri725E
Bitlis,BIM,"Beş Minare, AHMET EREN BULVARI TAHİR MERT SİTESİ C BLOK NO:367, 13000 Bitlis Merkez/Bitlis, Türkiye",ChIJq6qqau0kDUARJboP2WMBK3Q
Bitlis,bim,"Beş Minare, Ahmet Eren Blv Hamamcoığlu Apt No:67/1, 13002 Başhan/Bitlis Merkez/Bitlis, Türkiye",ChIJf5K3h9g6DUARmDAQBlZvwj8
Bitlis,BIM,"Beş Minare, Ahmet Eren Blv 1. SOKAK NO:13 ZÜMRÜREVLER SİTESİ, 13002 Bitlis Merkez/Bitlis, Türkiye",ChIJf5K3h9g6DUAR3vZ0_RA1nSo
Bitlis,Bim,"BEŞMİNARE MAH, 13002 Bitlis Merkez/Bitlis, Türkiye",ChIJKbfwIAA7DUAR9yAS7OXuAC8
Bolu,Bim,"Kılıçarslan, Muhsin Yazıcıoğlu Blv. No:11, 14300 Bolu Merkez/Bolu, Türkiye",ChIJYRL1IAA_nUAR7cTxFQN6iGM
Bolu,Bim,"İhsaniye, Kır Sk. No:7, 14200 Bolu Merkez/Bolu, Türkiye",ChIJQ-cD1RM_nUARv__O2X9wZkE
Bolu,BIM,"Beşkavaklar, Çakmaklar Cd. NO:41/A, 14300 Bolu Merkez/Bolu, Türkiye",ChIJazv5WKc_nUARzQ36ZoIOitY
Bolu,Bim Poyraz şubesi,"Sağlık, Poyraz Sk. No:13, 14300 Bolu Merkez/Bolu, Türkiye",ChIJk4EjBQA_nUAR-5T-wIUqfMc
Bolu,BIM,"HAFIZ ESAT, Seviller, Gerede Cd. NO:2/A, 14200 Bolu Merkez/Bolu, Türkiye",ChIJg9ZHmhU_nUAR6dZKtf_COC4
Bolu,BIM,"Sağlık, Karadere Cd. No:59, 14300 Bolu Merkez/Bolu, Türkiye",ChIJISidPBw_nUARAisUGJXvBU8
Bolu,BIM,"Tepecik, Mercan Sk. No:14 A B-C, 14100 Bolu Merkez/Bolu, Türkiye",ChIJr_gdIYJAnUARhbc5nCP2yW4
Bolu,Bim,"No:, Beşkavaklar, Derya Sk. No:1, 14300 Bolu Merkez/Bolu, Türkiye",ChIJTznOLgA_nUARPlcRzseFbcQ
Bolu,Bim,"Köroğlu, Gerede Cd. 28/B No:3, 14200 Bolu Merkez/Bolu, Türkiye",ChIJC-uPaT4_nUARGrWnPdpkFZw
Bolu,Bim-izzet Baysal Şubesi,"Kılıçarslan, İzzet Baysal Devlet Hst. Blv. NO:20/C, 14300 Bolu Merkez/Bolu, Türkiye",ChIJHU0aI5k_nUAR-GLF0sixJB4
Bolu,Bim,"Karaçayır Mah Ali Rıza Tekemen Cad. B-Blok 30c/43, Türkiye",ChIJ_SdvOWY_nUARwtF27Xu9d5g
Bolu,BIM,"CUMHURİYET MAHALLESİ AYGÜNDÜZ ÇAMLIOĞLU APARTMANI DIŞ KAPI, SÜMER MAHALLESİ, NO:148/B, İÇ KAPI NO:17, Bolu Merkez/Bolu, Türkiye",ChIJPyf2XWs_nUARSbydSdl8oPI
Bolu,Bim,"Tepecik, Cumhuriyet Cd. No: 251, 14100 Bolu Merkez/Bolu, Türkiye",ChIJx3Kv6oJAnUARwlvtJy3N32s
Bolu,BIM,"DIŞ KAPI, Borazanlar, Gelincik Sk. NO:16/A, 14100 Bolu Merkez/Bolu, Türkiye",ChIJVVVVVXY_nUARlQqJJhLoO4o
Bolu,BIM,"İÇ KAPI NO:17 DIŞ KAPI, Aşağısoku, Karadere Cd. NO:4-A, 14300 Bolu Merkez/Bolu, Türkiye",ChIJp8y68Bs_nUARqlTOIKA50Zo
Bolu,BIM,"AKPINAR KONUTLARI, Akpınar, Şht. Muhtar Cd. NO:71/A, 14200 Bolu Merkez/Bolu, Türkiye",ChIJJ_mlr2o_nUARJfT-RVDz0V4
Bolu,Bim,"Kılıçarslan, 14300 Bolu Merkez/Bolu, Türkiye",ChIJjVQd-IM_nUARYWdJSW-6eME
Bolu,bim bolu,"Semerkant, 14000 Bolu Merkez/Bolu, Türkiye",ChIJebDjB_M_nUARRX3g88jhzdU
Bolu,BIM,"DIŞ KAPI, İÇ KAPI, Tabaklar, Reşat Aker Sk. NO:37­38 NO:36/A, Bolu Merkez/Bolu, Türkiye",ChIJGVwOSGw_nUARQO5qpopCpSI
Burdur,Bim Market,"Konak, Kalekapı Cd. No:58, 15200 Burdur Merkez/Burdur, Türkiye",ChIJMxlpUuotxBQRuDAisv_EXUk
Burdur,Bim Market,"Emek, Yahya Kemal Cd. No:29, 15100 Burdur Merkez/Burdur, Türkiye",ChIJ5fGCBQIsxBQRDLpW9O-iDrI
Burdur,BIM,"Atatürk, Fahri Şentürk Cd., 15100 Burdur Merkez/Burdur, Türkiye",ChIJH6OjGAApxBQRs41jH1N8_cE
Burdur,Bim,"Menderes, Kemal Solmaz Cd. No:19, 15100 Burdur Merkez/Burdur, Türkiye",ChIJi3GoMEwsxBQRT96hmJcrfcY
Burdur,Bim,"Armağan İlci, Nene Hatun Cd. No:40, 15100 Burdur Merkez/Burdur, Türkiye",ChIJo_ZZx2EtxBQRQAVrRIPtcVs
Burdur,BIM-şirinevler Branch,"Şirinevler, Armağan İlci Blv. No:87, 15040 Burdur Merkez/Burdur, Türkiye",ChIJq1S2B7MtxBQR_7qujulqTF8
Burdur,Bim Satılmış Şubesi,"Aydınlıkevler, 15040 Burdur Merkez/Burdur, Türkiye",ChIJFRKIG5stxBQRH9kau58hW8w
Burdur,BIM,"Konak, Kalekapı Cd. 56/1-2, 15200 Burdur Merkez/Burdur, Türkiye",ChIJbYIPQCUsxBQRjdSbSLtpoiI
Burdur,Bim,"Burç Mahallesi Cumhuriyet Caddesi No:22, Burç, BEDİROĞLU APT No:20, 15200 Burdur Merkez/Burdur, Türkiye",ChIJfVhEiR4sxBQRJ_kRF1Kj4sE
Burdur,BIM,"Bozkurt, Armağan İlci Blv. No:114 D:4-15 Blok A-B-C-D, 15040 Burdur Merkez/Burdur, Türkiye",ChIJA54qSK8txBQRxAHfwdcIb78
Burdur,BIM,"Atatürk Mh, Fahri Şentürk Cd. No:18/A, 15100 Burdur Merkez/Burdur, Türkiye",ChIJg1kAhkMpxBQR0eba5DU62Fw
Burdur,BIM,"Bahçelievler, Yunus Emre Cd. Mega Apt D:12 / 3-4, 15100 Burdur Merkez/Burdur, Türkiye",ChIJVVVVlSEsxBQRKLIPrCQNVFE
Burdur,Bim,"Bahçelievler Mah, Armağan İlci, Yunus Emre Cd. Mega Apt No:4 No:12 D:3, 15100 Burdur Merkez/Burdur, Türkiye",ChIJix9qzx0sxBQR6v_RxpN2k7s
Burdur,BIM,"Bağlar, Durum Dede Sk. No:9 A B, 15100 Burdur Merkez/Burdur, Türkiye",ChIJIXharDksxBQRIL3Xw6iDhbM
Burdur,Bim,"Fevzi Çakmak, Şair Nedim Cd. No:46/1, 15100 Burdur Merkez/Burdur, Türkiye",ChIJp1QotVYpxBQRXQJjVJ-UNL0
Bursa,Bim,"Elmasbahçeler, 1. Eski Sk. Baran Apt 3/b No:1a/30, 16160 Osmangazi̇/Bursa, Türkiye",ChIJ0fpwVdc_yhQRBPTM2THHfJI
Bursa,Bim market,"Fidyekızık Mh, 6. Fatih Sk. No:9, 16300 Yıldırım/Bursa, Türkiye",ChIJ6fWWzsQ_yhQRFGFfvTEFakE
Bursa,Bim market,"Kırcaali, 10. Şirin Sk. NO:21, 16220 Osmangazi̇/Bursa, Türkiye",ChIJGzKuMwA_yhQRzAjEkJlth1c
Bursa,BIM,"Koşukavak:, Küçükbalıklı, 11. Ufuk Sk., 16250 Osmangazi̇/Bursa, Türkiye",ChIJDzEXTrU_yhQR8RRZaEXbmvQ
Bursa,Bim,"Hacıseyfettin, Beyazıt Cd. No:50 D:56، 16350 Yıldırım/Bursa, Türkiye",ChIJtfU6KvM_yhQRfQhhclc3ZGw
Bursa,Bim,"Cumhuriyet Mah, 4.Cad Optimum Sitesi A Blok No:8 A-B-C-D-E, 16375 Osmangazi̇/Bursa, Türkiye",ChIJg1tTVRUWyhQRMuEIUq7nR1k
Bursa,BIM,"Kayıhan, Keresteci Sk. No:33, 16230 Osmangazi̇/Bursa, Türkiye",ChIJu81P1N89yhQR2qOStKz5GHU
Bursa,BIM,"Selvili, Demirtaşpaşa, Bahçe Sk No:54/A-56/A, 16220 Osmangazi̇/Bursa, Türkiye",ChIJazeDCnM-yhQREXVm1esYO7w
Bursa,BIM,"Tayakadın, Kocasinan Cd. No:75-77, 16220 Osmangazi̇/Bursa, Türkiye",ChIJzyThews-yhQRuGYIRyes-Js
Bursa,BIM,"Piremir, 7. Can Sk. No:17A, 16340 Yıldırım/Bursa, Türkiye",ChIJJ7-1nNE9yhQRTax26ot1jF4
Bursa,BIM,"Hacıseyfettin, 22. Dere Sk B Blok 2/3A-2/3B, 16270 Yıldırım/Bursa, Türkiye",ChIJ9fBoPl4-yhQRn1AV4pqmVDw
Bursa,BIM,"Şehit, Zekaigümüşdiş Mah, 4. Çatal Sk. No:31, 16220 Osmangazi̇/Bursa, Türkiye",ChIJ076Rzgk-yhQRy4Bk6vTrFzU
Bursa,BIM,"Karamazak, 4. Can Sk. No:5/A, 16360 Yıldırım/Bursa, Türkiye",ChIJxSW7mNk9yhQRtuPy9b9f_OA
Bursa,BIM,"Davutdede, Mahmudiye Cd. No:4 D:A, 16350 Yıldırım/Bursa, Türkiye",ChIJxRE7lno-yhQRsPDBKN4jQLI
Bursa,BIM,"Bağlaraltı. Mah, Alacamescit, A 108 S, 16020 Yıldırım/Bursa, Türkiye",ChIJ____T-A9yhQRkS5_hHJZ290
Bursa,BIM,"Nalbantoğlu Maksem Cd. A.N, 1. Aktar Sk. Apt. Sitesi No:92/B, Osmangazi̇/Bursa, Türkiye",ChIJlYqXbuQ9yhQRUIX167ooP-A
Bursa,BIM,"Küçükbalıklı, 6. Cd. No:35-37/A D:B, 16250 Osmangazi̇/Bursa, Türkiye",ChIJl9dHjrI_yhQRmlHNQ-855Tk
Bursa,BIM,"Sırameşeler, Alemdar, 1. Songül Sk. No:13/A, Osmangazi̇/Bursa, Türkiye",ChIJIUw2QO0VyhQRSmx-evSLTpg
Bursa,BIM,"Alemdar, 1. Bahçeli Sk. No:51, 16190 Osmangazi̇/Bursa, Türkiye",ChIJrX7Zhe0VyhQRBBdmlAIrSO4
Çanakkale,depo bim Çanakkale,"4GQ3+WV, 17100 Kurşunlu/Çanakkale Merkez/Çanakkale, Türkiye",ChIJ1cTEUQAHsRQREQYOltu853c
Çanakkale,Bim,"Cevat Paşa, İnönü Cd. No:66-68, 17100 Çanakkale Merkez/Çanakkale, Türkiye",ChIJDXvQGtKpsRQRSqNYdtj8qv0
Çanakkale,Bim,"Hamidiye, 17100 Kepez/Çanakkale Merkez/Çanakkale, Türkiye",ChIJq9aZZguqsRQR-oD-WX18VYg
Çanakkale,BIM,"Esenler, Ahmet Piriştina Cd. No:21 D:18, 17000 Çanakkale Merkez/Çanakkale, Türkiye",ChIJZ5r68YsHsRQRgGLk9FzstyQ
Çanakkale,Bim,"Cevat Paşa, 18 Mart Ünv. Anafartalar Kampüsü, 17000 Çanakkale Merkez/Çanakkale, Türkiye",ChIJDfmCgBqpsRQRXs2BLB__9vA
Çanakkale,Bim,"Cumhuriyet, Harmanlık Sk. No:8, 17110 Kepez/Çanakkale Merkez/Çanakkale, Türkiye",ChIJrVYhBACrsRQRKWFHfcTdHe8
Çanakkale,BIM,"Barbaros, Aziziye Cd. No:11, 17020 Çanakkale Merkez/Çanakkale, Türkiye",ChIJQSfHgcSpsRQRbhvnLXB_6Tc
Çanakkale,Bim,"Boğazkent, 17110 Kepez/Çanakkale Merkez/Çanakkale, Türkiye",ChIJkYg6khCqsRQRJznNVwVfFuk
Çanakkale,Bim,"Barbaros, Atatürk Cd. No:208, 17020 Çanakkale Merkez/Çanakkale, Türkiye",ChIJ0WRHN92psRQR_ABtWHGbDXw
Çanakkale,BIM,"İsmetpaşa, İzmir Cd. A Apt D:1/1/1, 17010 Çanakkale Merkez/Çanakkale, Türkiye",ChIJI5XhyJ8HsRQRS2ERXy0Rmd4
Çanakkale,BIM,"Barbaros, Öykü 1. Sk. No:1 D:1, 17020 Çanakkale Merkez/Çanakkale, Türkiye",ChIJi8kxMeGpsRQRtV8jTEq2O-Q
Çanakkale,BIM,"ŞEHİTLİK, Hamidiye, Rauf Denktaş Cd B Blok 2 / 2, 17100 Kepez/KEPEZ/Çanakkale, Türkiye",ChIJd7xqYAyqsRQR3OGgi4pwK2k
Çankırı,Bim,"Buğday Pazarı, Kozalife Sitesi No.17, 18100 Çankırı Merkez/Çankırı, Türkiye",ChIJRyOoHQDFg0ARH6l6H7_Ccpo
Çankırı,Bim,"Buğday Pazarı Mahallesi Şehit Mustafa Demir Caddesi 1/20-21 No:66, D:30, 18100, Türkiye",ChIJLan1bZ3Eg0ARk0deZ0sib4I
Çankırı,Bim,"Buğday Pazarı, Şht. Uğur Koç Cd. No:10 D:12, 18100 Çankırı Merkez/Çankırı, Türkiye",ChIJR9OsWg_Dg0ARFKpg-tQoJ70
Çankırı,Bim-istasyon Şubesi,"Abdulhalik Renda, Refik Saydam Cd., 18200 Çankırı Merkez/Çankırı, Türkiye",ChIJ78pt9YTEg0ARwfWmITrxuSI
Çankırı,Bim Erapark,"Buğday Pazarı, Şht. Uğur Koç Cd. No:12, 18100 Çankırı Merkez/Çankırı, Türkiye",ChIJl9AIfADDg0AR_wM5XpMb_ZU
Çankırı,Bim,"Fatih, Yapraklı Blv. No:31, 18100 Çankırı Merkez/Çankırı, Türkiye",ChIJF-oDS3vDg0ARf_ZAoECZZHE
Çankırı,BIM,"Karadaş Sitesi, Buğday Pazarı, Adaçay Sk. B Blok No:25, 18100 Çankırı Merkez/Çankırı, Türkiye",ChIJeS_5Np7Eg0ARx4P9Ap_DBrc
Çankırı,BIM,"Renda Mah, Abdulhalik Renda Abdul Halik, Yanlar Cd. 3/25-26, 18200 Çankırı Merkez/Çankırı, Türkiye",ChIJG_Xxt4bEg0AR88T6wHpOnPg
Çankırı,BIM,"Yeni, Ali İnandık Cd. NO:21/A-B, 18200 Çankırı Merkez/Çankırı, Türkiye",ChIJvRyrVYbEg0ARGBaoFzdOfBc
Çankırı,BIM,"Buğday Pazarı, Şht.Uzm.Çvş.Yavuz Bayram Cd 34/17-18, 18100 Çankırı Merkez/Çankırı, Türkiye",ChIJAQAAAJnEg0ARXIyZaMXR0X4
Çankırı,Bim,"Buğday Pazarı Mah, Ş.Özgür Kara Sk 2/61, 18100 ERAPARK/Çankırı, Türkiye",ChIJWxW21YPEg0AReLuta3jyHc4
Çankırı,Bim,"BUĞDAY PAZARI MH.ADAÇAYI SK, Şht. İbrahim Karataş Cd. SIT. NO:25, 18100 Çankırı Merkez/Çankırı, Türkiye",ChIJE3gqq5_Eg0ARoOjGSsYiBR0
Çankırı,Bim,"Karataş Mah. Şehit Burak Karayel Sk 14, Kastamonu Cd., 18100, Türkiye",ChIJyxKs3H_Eg0AR-g1b4a3876A
Çankırı,Bim,"Abdulhalik Renda, Çilingir Fevzi Usta Sk. 9 C, 18100 Çankırı Merkez/Çankırı, Türkiye",ChIJV7SFEYPEg0ARtjv9iXtzwho
Çankırı,Bim,"Yeni, Mehmet Akif Ersoy Cd., 18200 Çankırı Merkez/Çankırı, Türkiye",ChIJPwBVV4bEg0ARC1tEY2ixYao
Çankırı,Bim,"Cumhuriyet, Elif Cd. NO:3, 18100 Çankırı Merkez/Çankırı, Türkiye",ChIJX7vhP4LEg0ARnHltrXg5DFE
Çankırı,BIM,"DR, Abdulhalik Renda, Refik Saydam Cd. MENEKŞE SİT A BLK NO:2/47, 18200 Çankırı Merkez/Çankırı, Türkiye",ChIJ3x1Jj5rEg0ARYkaI-MFgONE
Çorum,Bim,"Kale, Hüyük Cd. No:19, 19100 Çorum Merkez/Çorum, Türkiye",ChIJ6fkatMMqh0ARDF2HaFlcxL0
Çorum,Bim,"Buharaevler, Selçuk 41. Sk. Çağdaş Apt 18 5/17-18 No:5/17, 19030 Çorum Merkez/Çorum, Türkiye",ChIJ11eYEJrVhkARztIH6-d7YmY
Çorum,Bim,"Gülabibey, Cengiz Topel Cd. No:81, 19100 Çorum Merkez/Çorum, Türkiye",ChIJyynGub4qh0ARu5TDzKSqe98
Çorum,BIM,"Mimar Sinan, Küçük Sanayi 91. Sk. No:1, 19100 Çorum Merkez/Çorum, Türkiye",ChIJHxcQ3DjVgEARNkOjnSHJk38
Çorum,Bim,"Ulukavak, Tek Ceviz 23. Sk., 19040 Çorum Merkez/Çorum, Türkiye",ChIJbfmtSILVhkARDKWYAdrHzcA
Çorum,BIM,"Buharaevler, Dr. Sadık Ahmet Cd. No: 78 / C, 19030 Çorum Merkez/Çorum 78, Türkiye",ChIJR3YuGnbVhkARE8IFkRzIfog
Çorum,Bim,"Ulukavak, Çamdeğirmeni Sk. No:2, 19040 Çorum Merkez/Çorum, Türkiye",ChIJq6lQVwDVhkARwiLW5AxJrQs
Çorum,Bim,"Ulukavak, Söğütlüevler Cd., 19040 Çorum Merkez/Çorum, Türkiye",ChIJL8ynUL3VhkARROyrU5no6uU
Çorum,BIM,"Üçtutlar, Ahçılar 13. Sk. 23/A, 19030 Çorum Merkez/Çorum, Türkiye",ChIJL_1EhIcqh0AR2ATgPburlcw
Çorum,BIM,"Buharaevler, Mahmutevler Cd. No: 36 A D:36, 19030 Çorum Merkez/Çorum, Türkiye",ChIJRSXtvZ7VhkARlUn-mEXy_Tc
Çorum,BIM,"Ulukavak, Kunduzhan 1. Cad No:12 / A 12/A, 19040 Çorum Merkez/Çorum, Türkiye",ChIJVVVVVWnVhkARS0YHpPQgCsM
Çorum,BIM,"Çorum mağazası adresi, Gülabibey, Bağcılar, Bağcılar 4. Cd. No:1/A-B, Çorum, Türkiye",ChIJVVVVVdIqh0AR2MwJG6wXkk0
Çorum,Bim,"Ulukavak, Osmancık Cd. No:97/A, 19040 Çorum Merkez/Çorum, Türkiye",ChIJD2yHBJ0qh0ARsfscu7ha7DY
Çorum,Bim,"Bahçelievler, 19200 Çorum Merkez/Çorum, Türkiye",ChIJ4bfp654rh0ARvu3xy7vHSIM
Çorum,Bim Market,"Ulukavak, Kunduzhan Cd., 19040 Çorum Merkez/Çorum, Türkiye",ChIJn83c0mPVhkARhEa2hRhjBsk
Çorum,Bim,"Karakeçili, Gazi Cd. No: 69/A, 19030 Çorum Merkez/Çorum, Türkiye",ChIJWyYaXZAqh0ARGEQ-9g83Rco
Denizli,Bim,"Şemikler, Gümüşler Blv. No:184, 20030, 20030 Denizli Merkezefendi/Denizli, Türkiye",ChIJ2ZRlmXU_xxQRfAAJvURPecs
Denizli,BIM,"Karaman, Fatih Cd. No:90, 20010 Denizli Merkez/Denizli, Türkiye",ChIJe3p6CqA_xxQRRvtEp4TGOWE
Denizli,BIM,"Kuşpınar, Emek Cd. No: 105 /A, 20150 Pamukkale/Denizli, Türkiye",ChIJm-Q_nAY_xxQR705mZbtjOmU
Denizli,Bim Market,"Selçuk Bey, 20030 Merkezefendi/Denizli, Türkiye",ChIJh3m9nL5BxxQRiAHj7Xwp2Lg
Denizli,Bim Bahceli Evler Şubesi,"Bahçelievler, 75. Sk. No:2, 20040 Denizli Merkez/Denizli, Türkiye",ChIJF3VhAAJBxxQRSx1I3Qb1UZc
Denizli,Bim Market,"Otobüs Durağı, Karşıyaka, 2386. Sk., 20170 Pamukkale/Denizli, Türkiye",ChIJU6R-Z94VxxQRmO6DsjVw6Cc
Denizli,Bim,"Topraklık, Fevzi Çakmak Blv. No:16 D:2, 20150 Pamukkale/Denizli, Türkiye",ChIJFRDh6DQ_xxQRXVvbfE2fWYE
Denizli,BIM,"Saraylar, Ahi Sinan Cd. No:15b, 20010 Denizli Merkezefendi/Denizli, Türkiye",ChIJGwLVTrY_xxQRMVxR92Vnr6U
Denizli,Bim,"Değirmenönü, 1471. Sk. No:13, 20010 Denizli Merkez/Denizli, Türkiye",ChIJy2FbDQg_xxQRhgew3Cons-8
Denizli,Bim Market,"Selçuk Bey, 646. Sk. No:19/A, 20030 Denizli Merkezefendi/Denizli, Türkiye",ChIJb1iVBmRAxxQRKAhPqa6EQzE
Denizli,Bim,"Akkonak, Fatih Cd. No:49, 20010 Denizli Merkez/Denizli, Türkiye",ChIJL2pF-jw_xxQRtEjTxGRKHMI
Denizli,Bim,"Gümüşçay, Erbakır Cd. No:13, 20030 Denizli Merkezefendi/Denizli, Türkiye",ChIJ2eme6KA_xxQR6NbYlz4JbXc
Denizli,Bim,"Akkonak, Lozan Cd. No:98, 20010 Denizli Merkez/Denizli, Türkiye",ChIJa4Ap6Qk_xxQRw5l24jhDR-A
Denizli,BIM,"Merkez Efendi, Mah, Fatih Cd. No:34/A, Denizli Merkezefendi/Denizli, Türkiye",ChIJVVVVVXY_xxQRxTCeGiXDuw0
Diyarbakır,Bim market,"Fırat, 21070 Kayapınar/Diyarbakır, Türkiye",ChIJZ8gWvJkfdUAR2RpGdDGCZCc
Diyarbakır,Bim 50 metre yol,"Mezopotamya, Mezopotamya Blv, 21070 Kayapınar/Diyarbakır, Türkiye",ChIJM-lUCgAfdUARvFu1_YunDOg
Diyarbakır,Bim Memursen,"Talaytepe, 21070 Kayapınar/Diyarbakır, Türkiye",ChIJe0IpXuMddUAROT9C6tkhR7I
